url,submission_time,target,domain_names,in_whitelist
http://anjalijha167.github.io/facebook_replicate/,2021-09-14T19:02:43+00:00,Other,anjalijha167.github.io,False
https://connection-orangebank-certicode.derlma.com/4829573/,2023-02-20T16:31:24+00:00,Other,connection-orangebank-certicode.derlma.com,False
https://rthwen.cf/Hype/Verifica/Anomalia,2023-04-12T09:40:36+00:00,Other,rthwen.cf,False
https://ef3b8103-0759-4912-bd66-9127f12791e7.id.repl.co,2023-03-10T12:14:39+00:00,Other,ef3b8103-0759-4912-bd66-9127f12791e7.id.repl.co,False
https://preview.document-sharepoint.workers.dev/,2023-02-11T22:22:13+00:00,Other,preview.document-sharepoint.workers.dev,False
https://amazon-sad.dns04.com/mobile/signin.php,2023-02-18T20:58:38+00:00,Other,amazon-sad.dns04.com,False
https://verfilogindigitec.is-a-green.com/,2023-02-28T20:41:29+00:00,Other,verfilogindigitec.is-a-green.com,False
https://7b7l.short.gy/ZQSHuT,2023-02-06T22:30:49+00:00,Other,7b7l.short.gy,False
https://croisthegame.web.app/,2023-01-20T20:15:12+00:00,Other,croisthegame.web.app,False
https://agitated-agnesi.132-148-78-128.plesk.page/dhls/tracking/fV5EjH/msg.php?id=89822774,2023-04-28T01:32:40+00:00,Other,agitated-agnesi.132-148-78-128.plesk.page,False
https://repin.it/wp-content/FR1234/auth/identifiant.php,2023-03-21T06:09:44+00:00,Other,repin.it,False
https://3121browningstamarillo.dedyn.io/signin/d26466b9c513686f05171b42d6081166,2023-01-24T19:04:06+00:00,Amazon.com,3121browningstamarillo.dedyn.io,False
http://viwwwlldqq.duckdns.org,2023-05-05T20:47:24+00:00,Apple,viwwwlldqq.duckdns.org,False
https://firebasestorage.googleapis.com/v0/b/wbmaiil.appspot.com/o/index1.html?alt=media&amp;token=fa1cbf8c-c3a7-4116-a4f4-c18256bf74dc#otahal@utia.cas.cz,2023-02-13T07:36:59+00:00,Other,firebasestorage.googleapis.com,False
https://svplotnikov.ru/bitrix/admin/dhlla/chf/ar/confirm.php,2023-01-25T19:53:32+00:00,Other,svplotnikov.ru,False
https://ipfs.litnet.work/ipfs/bafybeiai3z3i456cn25i7x7laemtf3g5mhd4lomkmypw5vnlquxnv7ti6u,2023-04-20T01:37:59+00:00,Other,ipfs.litnet.work,False
https://www.servizio-fatturazion.com/,2023-01-26T13:09:28+00:00,Other,servizio-fatturazion.com,False
https://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details%5Cu0026amp;session=f6894a49d9ecd3816df65e3b49ab5a1d%5Cu0026amp;dispatch=92c09221a16eecfee17d9ad01f0b6c181ab391c3,2023-04-11T02:00:23+00:00,Other,paypal-support.com.desenvolvedortheosbank.com.br,False
https://www.eki-net.colorworld.shop/,2023-04-19T03:46:17+00:00,East Japan Railway Company,eki-net.colorworld.shop,False
http://pancakeswap.services,2023-03-10T01:55:12+00:00,Other,pancakeswap.services,False
https://lms.mykampus.online/wp/Web-Client-Upgrade,2023-05-06T03:36:53+00:00,Other,lms.mykampus.online,False
https://postlfa.com,2023-04-24T05:15:05+00:00,Other,postlfa.com,False
http://help-center510.crabdance.com/verify,2023-02-05T21:43:55+00:00,Other,help-center510.crabdance.com,False
https://noteqnte03.firebaseapp.com/,2022-11-27T01:43:33+00:00,Other,noteqnte03.firebaseapp.com,False
https://joatex.com.br/,2023-01-19T01:33:47+00:00,Other,joatex.com.br,False
https://rhcygtklwj.duckdns.org/,2023-05-01T00:59:53+00:00,Other,rhcygtklwj.duckdns.org,False
https://portal111-guardian-cu-tech.web.app/,2023-04-06T03:45:57+00:00,Other,portal111-guardian-cu-tech.web.app,False
http://www.amazcaom-co-jp.amaozeon.chalvshe.top/,2023-03-15T02:08:09+00:00,Other,amazcaom-co-jp.amaozeon.chalvshe.top,False
https://bakeryswap-hex.com/bakery?utm_source=HEX_Staking_3669&amp;utm_medium=hex_staking&amp;utm_campaign=1,2023-03-15T04:57:41+00:00,Other,bakeryswap-hex.com,False
https://bafybeiayhxyridudxjibqqwg7dl6jvdlebwfewhafd4svnhzqvpz2qkzhe.ipfs.dweb.link/,2023-02-24T22:15:49+00:00,Other,bafybeiayhxyridudxjibqqwg7dl6jvdlebwfewhafd4svnhzqvpz2qkzhe.ipfs.dweb.link,False
https://cool-lake-52ac.xavkxpnge.workers.dev,2023-03-21T05:58:45+00:00,Other,cool-lake-52ac.xavkxpnge.workers.dev,False
https://www.niib-portalpodecontar.com/_acount_acesso_do_cliente_/home/controle.php,2023-01-30T14:04:00+00:00,Other,niib-portalpodecontar.com,False
https://bafybeiaxo2xooq2fdui36ypunm7u3mcxrh2w372pja57wzfi2iowamuoni.ipfs.dweb.link//link.html,2023-04-29T02:55:45+00:00,Other,bafybeiaxo2xooq2fdui36ypunm7u3mcxrh2w372pja57wzfi2iowamuoni.ipfs.dweb.link,False
https://ateastus2-5yuc4es-amazoncentre-3d2fnprakf3847workers.nprakf3847.workers.dev/,2023-04-14T00:03:32+00:00,Other,ateastus2-5yuc4es-amazoncentre-3d2fnprakf3847workers.nprakf3847.workers.dev,False
https://beeconnect.pages.dev/dapps/,2023-02-28T16:32:06+00:00,Other,beeconnect.pages.dev,False
http://185.212.130.71/,2023-02-02T22:56:32+00:00,Other,185.212.130.71,False
https://objectstorage.us-phoenix-1.oraclecloud.com/n/ax0ebl9zgnnw/b/bucket-20230105-1645345678987/o/cm91bmRjdWJlIHZlcmlmeQ==index.html#user@example.org,2023-01-06T07:40:34+00:00,Other,objectstorage.us-phoenix-1.oraclecloud.com,False
https://o2o-monenkeitui-net-jp.cyou/,2023-03-10T12:48:06+00:00,Other,o2o-monenkeitui-net-jp.cyou,False
https://youthfulupsetiteration.retarta.repl.co/load.php,2023-02-06T03:33:17+00:00,Other,youthfulupsetiteration.retarta.repl.co,False
https://newsettings.godaddysites.com/,2023-01-26T23:18:37+00:00,Other,newsettings.godaddysites.com,False
https://ebay-selle.top/,2023-03-26T21:00:16+00:00,Other,ebay-selle.top,False
https://dppaketversand-schweiz.com/login/dpdch/,2023-04-03T15:40:34+00:00,Other,dppaketversand-schweiz.com,False
https://nevertheless4real.com/made-in-china.com/login.html,2023-04-10T18:23:17+00:00,Other,nevertheless4real.com,False
https://banco.bisabo11.repl.co/,2023-02-07T15:15:35+00:00,Other,banco.bisabo11.repl.co,False
https://steamcohmunity.com/10852571853,2023-02-23T03:34:06+00:00,Steam,steamcohmunity.com,False
https://yogakyibzs.duckdns.org/,2023-03-30T11:12:28+00:00,Other,yogakyibzs.duckdns.org,False
http://gpiiwk9s3s.magdalenastachowicz.pl/lawomir/kontakt@all-mar.com,2023-03-14T09:24:17+00:00,Allegro,gpiiwk9s3s.magdalenastachowicz.pl,False
https://www.mand-kotamayao.co.fjppuqu.com.cn/third.php,2023-03-02T00:19:50+00:00,Other,mand-kotamayao.co.fjppuqu.com.cn,False
http://www.speakgrowrise.com/filelist.xml/,2023-03-16T03:21:23+00:00,Other,speakgrowrise.com,False
https://bit.ly/3XZpRsR,2023-02-27T00:14:53+00:00,Other,bit.ly,False
https://ipfs.io/ipfs/bafybeibxjxq74xhlyefv4ovc5nuzr5rbtu2tv5uaa2hzhe4qxe3xg2t2tq/bigstuff112.html,2023-03-18T00:25:31+00:00,Other,ipfs.io,False
https://kangaroo-febo-938o.9m-816844780.workers.dev/,2023-04-28T01:06:15+00:00,Other,kangaroo-febo-938o.9m-816844780.workers.dev,False
http://ele.sos-elettricistaroma.it/conferma/web/login.php,2023-02-06T08:59:21+00:00,Other,ele.sos-elettricistaroma.it,False
https://ecuad0rpichinch4--linioecuad0r.repl.co,2023-01-16T21:28:11+00:00,Other,ecuad0rpichinch4--linioecuad0r.repl.co,False
https://cloudflare-ipfs.com/ipfs/bafybeih3a2jbwl4zf4qboh3xhl4qgrnh26qyikdueoydqqn4grthr4d3vi//ponts.html,2023-04-28T03:39:06+00:00,Other,cloudflare-ipfs.com,False
http://www.pockctcrad.co.jp.zbbjyc.top/ai/registration.php,2023-02-26T03:19:15+00:00,Other,pockctcrad.co.jp.zbbjyc.top,False
http://atendimentocentralajudapontos.online/,2023-02-06T17:34:53+00:00,Other,atendimentocentralajudapontos.online,False
https://metafb-jpnyir3.web.app/,2023-01-24T01:07:49+00:00,Other,metafb-jpnyir3.web.app,False
https://bafybeifenqc5dv5bp3wibnrukqjx334bouavrzelldan26fl6oittcb2aa.ipfs.w3s.link/officeonedrivehtml.html,2022-11-21T18:00:26+00:00,Microsoft,bafybeifenqc5dv5bp3wibnrukqjx334bouavrzelldan26fl6oittcb2aa.ipfs.w3s.link,False
https://banreservasrdalerta.tamoh58767.repl.co,2023-04-19T16:20:30+00:00,Other,banreservasrdalerta.tamoh58767.repl.co,False
https://kissmyball.com/Mk8zejlYN2g2OThONlI=,2022-05-20T04:33:54+00:00,Other,kissmyball.com,False
http://expecil.com,2022-12-01T21:24:44+00:00,Other,expecil.com,False
http://u1965047.plsk.regruhosting.ru/235/,2023-03-12T03:38:16+00:00,Other,u1965047.plsk.regruhosting.ru,False
http://pplebhold.com,2023-01-15T19:09:54+00:00,Other,pplebhold.com,False
http://www-cursosdigitalesmx-com.filesusr.com/html/3e0bdd_e8b0b5ae4dc3befcc395d02342c163a1.html,2020-10-15T02:07:16+00:00,Other,www-cursosdigitalesmx-com.filesusr.com,False
https://here.songy.top/,2023-01-16T13:22:36+00:00,Other,here.songy.top,False
https://secure-fastnet.com/,2023-04-23T02:13:55+00:00,Other,secure-fastnet.com,False
https://roundcube09002.firebaseapp.com/,2023-01-26T00:54:38+00:00,Other,roundcube09002.firebaseapp.com,False
https://caloundrawoodworkingclub.com.au/wp-admin/includes/linkedin/lin/index.html,2023-02-11T22:17:45+00:00,Other,caloundrawoodworkingclub.com.au,False
http://www.myreniwn.com/free/amz3/service,2022-09-02T21:29:40+00:00,Amazon.com,myreniwn.com,False
https://synthokemlabs.com/tuu-tuu/90-203-min/,2023-03-07T23:21:16+00:00,Other,synthokemlabs.com,False
http://wvwempresa.com/?gclid=EAIaIQobChMIqretv-XP_gIVB26RCh0OtwA7EAAYAiAAEgJUvfD_BwE,2023-04-29T19:18:26+00:00,Banco de Cr̩dito del Per̼,wvwempresa.com,False
https://d8ih8cbsziqze.000webhostapp.com/index.php,2023-01-21T20:58:52+00:00,Facebook,d8ih8cbsziqze.000webhostapp.com,False
https://ioafm5y5.run.place,2023-04-21T02:59:42+00:00,Amazon.com,ioafm5y5.run.place,False
https://unevenamazingextensions.ksidaoi.repl.co/,2023-01-30T19:01:12+00:00,Other,unevenamazingextensions.ksidaoi.repl.co,False
http://www.kueronekayaeotn.co.jp.kuerocekayaaoto.ltvfag.top/,2023-02-25T13:01:49+00:00,Other,kueronekayaeotn.co.jp.kuerocekayaaoto.ltvfag.top,False
https://668642moje3884.rejepl.co.pl,2023-04-02T10:37:20+00:00,Allegro,668642moje3884.rejepl.co.pl,False
https://www.dlrect.smtb.jp.hn172.com/,2023-03-20T17:41:11+00:00,Other,dlrect.smtb.jp.hn172.com,False
https://bestonlinenursingpapers.com/rob/,2023-02-28T15:08:51+00:00,Other,bestonlinenursingpapers.com,False
http://site9610000.92.webydo.com/home-1.html?cpa_tid=72R430L0A1113NH01C9T3Z92S246TADJN00T&dmn=s.biz.vn,2022-12-30T15:50:14+00:00,Other,site9610000.92.webydo.com,False
https://9bd4.state-authh.workers.dev/,2023-04-07T06:05:19+00:00,Other,9bd4.state-authh.workers.dev,False
https://eu2.contabostorage.com/d86001b4511846f3868b1e174fb7dc89:jan/general.html#abuse@ionos.com,2023-01-19T05:52:52+00:00,Other,eu2.contabostorage.com,False
https://posasdaf.onedumb.com/,2023-03-29T02:31:49+00:00,Other,posasdaf.onedumb.com,False
https://is.gd/assistenzagruppobper,2023-01-25T07:30:50+00:00,Other,is.gd,False
http://airdrop-lunc.com,2023-03-14T09:24:43+00:00,Other,airdrop-lunc.com,False
http://vpn287980672.softether.net/~pc119/ANZ/securityquestions.html,2023-04-07T05:58:00+00:00,Other,vpn287980672.softether.net,False
https://my-netbanking-commbank.com/,2023-04-08T09:33:47+00:00,Other,my-netbanking-commbank.com,False
https://sitebuilder178857.dynadot.com/,2022-10-03T04:26:24+00:00,Optus,sitebuilder178857.dynadot.com,False
https://www.piulento.it/wordpress/wp-admin/network/xcv/swispst.sf/sw/sms.php,2023-04-15T11:56:17+00:00,Other,piulento.it,False
http://www.kueronekayaeotn.co.jp.kuerocekayaaoto.atwtfm.top/ai/?authen,2023-03-02T00:20:01+00:00,Other,kueronekayaeotn.co.jp.kuerocekayaaoto.atwtfm.top,False
https://rdmptvmyqq.duckdns.org/,2023-04-24T04:35:34+00:00,Other,rdmptvmyqq.duckdns.org,False
https://pp2.34-222-28-15.cprapid.com/BPER2/,2023-01-26T12:55:26+00:00,Other,pp2.34-222-28-15.cprapid.com,False
http://nauabe.com/ugtcco/,2022-12-29T22:17:52+00:00,Other,nauabe.com,False
https://ipfs.best-practice.se/ipfs/bafybeidofxreo4tesjb77gdpsmlb763ctzg6ylqijqj74a2izxnpxf7cra/link.html,2023-02-28T21:42:34+00:00,Other,ipfs.best-practice.se,False
http://cakeconnect.cfd,2023-03-14T18:35:55+00:00,Other,cakeconnect.cfd,False
https://onnonetworks.com/#,2023-04-13T23:05:41+00:00,Other,onnonetworks.com,False
https://scarceheartysequence.prueba00121.repl.co/,2023-01-21T14:11:38+00:00,Other,scarceheartysequence.prueba00121.repl.co,False
http://zmindustrial.com.mx/comsx/,2022-12-11T03:38:11+00:00,Other,zmindustrial.com.mx,False
http://bit.ly./3ijwsM2,2021-09-01T17:59:39+00:00,Internal Revenue Service,bit.ly.,False
https://one.damstonges.com/pages/plcoinmk/index.php,2023-02-28T09:48:05+00:00,Other,one.damstonges.com,False
http://the.teknologihp.com,2022-12-01T03:30:30+00:00,Other,the.teknologihp.com,False
https://wwv-cajatrujillo.pe.houseofgohar.com/ClienteHBPJ/wfLogin,2023-01-14T19:40:01+00:00,Other,wwv-cajatrujillo.pe.houseofgohar.com,False
https://zsync-eligible.com/,2023-03-29T18:28:46+00:00,Other,zsync-eligible.com,False
http://itausupport00.atsnx.com/,2023-02-28T15:02:52+00:00,Other,itausupport00.atsnx.com,False
https://amazon-yndag.mrslove.com/,2023-02-11T12:58:50+00:00,Amazon.com,amazon-yndag.mrslove.com,False
https://zoho-26c66.web.app/,2023-01-22T00:30:04+00:00,Other,zoho-26c66.web.app,False
https://opensea.io.offer.blindarch.cl/phrs/,2023-03-01T17:09:31+00:00,Other,opensea.io.offer.blindarch.cl,False
https://jp.kuryoaitbmato.icu/,2023-02-09T00:29:21+00:00,Other,jp.kuryoaitbmato.icu,False
https://securestaffaccess1.000webhostapp.com/,2023-01-20T14:34:01+00:00,Other,securestaffaccess1.000webhostapp.com,False
http://43.134.167.94/v3/signin/identifier?dsh=S1644497512:1679902851319012&amp;followup=https://accounts.google.com/?&amp;ifkv=AQMjQ7RMsFkRvNgg21Bj3gPjz8WvNLx0aBGrElaEqy1YJ7nQlc4vgFH0SYfUpPgbKwiNy9-eMnD2&amp;passive=1209600&amp;xrealip=107.178.200.225&amp;continue=https://accounts.google.com/?&amp;xrealip=80.255.7.107&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQMjQ7T4hIow-bSb8gcj0AiCwMT-fMmvIx8nxFhujLFp1Ieib8hmiYJEg7xqDjgoHvuoktydeqmIPw,2023-03-27T12:00:30+00:00,Other,43.134.167.94,False
https://kvlxjn.webwave.dev/,2022-11-22T19:01:38+00:00,Other,kvlxjn.webwave.dev,False
http://106.15.183.184,2023-03-25T01:20:25+00:00,Other,106.15.183.184,False
https://tawk.to/chat/634ad0ffdaff0e1306d2270e/1gfe40s06,2022-11-01T22:49:02+00:00,Other,tawk.to,False
https://dqnjfuqzpj.duckdns.org/,2023-03-31T01:52:07+00:00,Other,dqnjfuqzpj.duckdns.org,False
https://joiards-hiosch-crials.yolasite.com/,2023-03-24T16:44:07+00:00,Other,joiards-hiosch-crials.yolasite.com,False
http://solanastudio.xyz,2023-04-18T13:58:28+00:00,Other,solanastudio.xyz,False
http://www.saiaonaard.co.jp.eqiwbh.top/ai/sign.php,2023-03-12T04:02:03+00:00,Other,saiaonaard.co.jp.eqiwbh.top,False
http://dj-wedding.tk/besst/,2022-12-16T06:12:06+00:00,Other,dj-wedding.tk,False
https://ovvjofvyyz.duckdns.org/,2023-03-29T03:28:58+00:00,Other,ovvjofvyyz.duckdns.org,False
https://8a734549-f5bd-4e52-bebe-830cd7922684.id.repl.co,2023-04-11T09:23:58+00:00,Other,8a734549-f5bd-4e52-bebe-830cd7922684.id.repl.co,False
https://auspost-trackitem.com/,2023-04-30T00:19:51+00:00,Other,auspost-trackitem.com,False
https://redundantdopeysource.yernadil.repl.co,2023-03-20T15:35:31+00:00,Other,redundantdopeysource.yernadil.repl.co,False
https://bit.do/BPERAGGIORNA,2023-02-03T07:30:14+00:00,Other,bit.do,False
https://pub-605bf5c51ec74480b7e525ed6dd41dfd.r2.dev/omp.html,2023-04-28T01:53:11+00:00,Other,pub-605bf5c51ec74480b7e525ed6dd41dfd.r2.dev,False
https://ipfs.litnet.work/ipfs/bafybeihjpbzetnkt2w6crutbjkcfu3lu2z7dhnotj56zh7askdc2nxsf7m//work1.htm,2023-04-28T03:34:33+00:00,Other,ipfs.litnet.work,False
http://shopeevip21.com,2023-05-02T18:51:14+00:00,Other,shopeevip21.com,False
https://cs.buffs193.ink/?gclid=Cj0KCQjwiZqhBhCJARIsACHHEH_R34SclVbrwlIz-o8n7w5NUw9LKlzFx8w4cgOEIw47T9dVDb717LEaAtRhEALw_wcB,2023-03-31T18:23:57+00:00,Other,cs.buffs193.ink,False
http://euw-league0flegends-2023lunar-emperor-orb.000webhostapp.com/,2023-02-24T22:16:27+00:00,Other,euw-league0flegends-2023lunar-emperor-orb.000webhostapp.com,False
https://suisstrack.builderallwppro.com/wp-content/themes/twentytwentyone/dechu/Verifiera_din_leveransadress/,2023-02-17T18:02:38+00:00,Other,suisstrack.builderallwppro.com,False
http://atualiza-santander-pt.com/loading.php,2023-03-06T02:59:28+00:00,Other,atualiza-santander-pt.com,False
https://direct.smbcc-co-jp.dfashionhao.com,2023-03-12T02:52:08+00:00,Other,direct.smbcc-co-jp.dfashionhao.com,False
http://facebookpl.pl/,2023-03-19T01:02:42+00:00,Other,facebookpl.pl,False
https://autwebcredportal.rds.land/acessocoop?gclid=EAIaIQobChMI-MDg6ZKd_QIVxCdMCh0_pAxcEAAYAiAAEgIbVvD_BwE,2023-02-17T18:36:12+00:00,Other,autwebcredportal.rds.land,False
https://wwxhajudjgwjklckvzgs17.firebaseapp.com/,2023-04-19T03:58:25+00:00,Other,wwxhajudjgwjklckvzgs17.firebaseapp.com,False
https://att-101280-101508.weeblysite.com/,2023-05-04T18:23:49+00:00,Other,att-101280-101508.weeblysite.com,False
https://storageapi.fleek.co/7fa09544-72de-42d4-976f-3024cde6c69e-bucket/hostconfig6/index.html,2022-07-20T16:09:03+00:00,Other,storageapi.fleek.co,False
https://substack.com/redirect/446f5693-36ee-4af8-a5ba-8801fb70f508?j=eyJ1IjoiMjJiZ2t5In0.Bbx84Ib6Dq4CEDCN0Y5cB8Xy_-Z4Mj8wbD1jQ__UkuI,2023-01-30T09:40:35+00:00,Other,substack.com,False
https://v.ht/q9PUr?Home-Facebook-Confirmation=,2023-01-22T19:37:36+00:00,Facebook,v.ht,False
https://62b48ef2-54f5-42a8-9b90-0b4053e7e477.id.repl.co/,2023-02-09T16:17:45+00:00,Other,62b48ef2-54f5-42a8-9b90-0b4053e7e477.id.repl.co,False
https://yvkmnjymfl.duckdns.org/,2023-04-05T09:46:01+00:00,Other,yvkmnjymfl.duckdns.org,False
https://library-yaqoobi.net/kokokopnnef/,2023-02-27T12:32:25+00:00,Other,library-yaqoobi.net,False
https://etc-dfkfere.justdied.com/,2023-02-11T12:54:07+00:00,Other,etc-dfkfere.justdied.com,False
https://swietopelk.zsjp.nieruchomosci.pl/aiigro/email@example.com,2023-04-11T10:05:36+00:00,Allegro,swietopelk.zsjp.nieruchomosci.pl,False
http://sleet-alike-currant.glitch.me/fax.html,2023-03-19T01:13:27+00:00,Other,sleet-alike-currant.glitch.me,False
http://regaliciaonlinebanking.atsnx.com/?i=2,2023-04-19T16:00:12+00:00,Other,regaliciaonlinebanking.atsnx.com,False
http://ca.4thnutrition.com/gestion.postal/36852/,2023-03-09T06:14:28+00:00,Other,ca.4thnutrition.com,False
https://info-utente-id.69-57-163-131.cprapid.com/,2023-01-31T07:40:53+00:00,Other,info-utente-id.69-57-163-131.cprapid.com,False
http://sendungsverfolgung-post-ag-ch.myhoost.com/wp/AG,2022-11-30T16:07:17+00:00,Other,sendungsverfolgung-post-ag-ch.myhoost.com,False
https://sp425023.sitebeat.crazydomains.com/,2023-03-30T14:53:49+00:00,Other,sp425023.sitebeat.crazydomains.com,False
https://ovhosting-services.fr-llc.io/05-janvier/xYvI57.php?erification,2023-01-06T08:37:14+00:00,Other,ovhosting-services.fr-llc.io,False
https://lxg.pieceid.top/,2023-01-17T15:17:03+00:00,Other,lxg.pieceid.top,False
https://wq.mofytdmobiznvd2240.workers.dev/,2023-03-12T03:34:06+00:00,Other,wq.mofytdmobiznvd2240.workers.dev,False
http://comse435twnet.ru/tyhrgfd54gtredwxsadfergtfecds/index.html,2022-11-23T21:27:56+00:00,Other,comse435twnet.ru,False
https://att-103309-108527.weeblysite.com/,2023-05-06T03:08:02+00:00,Other,att-103309-108527.weeblysite.com,False
https://urgent-careonwheels.com/ok.php,2023-02-23T16:29:50+00:00,Other,urgent-careonwheels.com,False
http://43.156.7.24/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.236.5&amp;ifkv=AWnogHc7pOe0dpglcsJWxo1uQU-HWLXjw7_sAPoDIqCVG4XvJaWjXCLCRXlubyT-zAlezfnO-suz9Q,2023-03-21T00:01:46+00:00,Other,43.156.7.24,False
http://privatechain.dev/home.php,2023-02-25T06:47:31+00:00,Other,privatechain.dev,False
http://www.pocketcacd.co.jp.wrbpva.top/ai/registration.php,2023-02-26T03:03:50+00:00,Other,pocketcacd.co.jp.wrbpva.top,False
https://acesse-luizaoficial-dezembro.blogspot.com/?gclid=EAIaIQobChMIqNGBh9j2-wIVb09IAB0jgASqEAAYASAAEgLwY_D_BwE,2022-12-14T03:02:03+00:00,Other,acesse-luizaoficial-dezembro.blogspot.com,False
https://cranky-ganguly.47-87-147-204.plesk.page/AGRI3/,2023-02-08T01:13:53+00:00,Other,cranky-ganguly.47-87-147-204.plesk.page,False
https://ipfs.best-practice.se/ipfs/bafybeihs6khr3weelc5vq6s7piyj3eg7uiplfvyiv34a7qu65tgtdzck3i,2023-04-20T01:41:11+00:00,Other,ipfs.best-practice.se,False
http://help-center429.crabdance.com/verify,2023-02-05T22:32:29+00:00,Other,help-center429.crabdance.com,False
http://cz14340.tw1.ru/_xRoAlsFfp/px/index.php,2023-02-22T02:15:31+00:00,Other,cz14340.tw1.ru,False
https://u5374526.ct.sendgrid.net/ls/click?upn=PNOxyfHdx3LbF4hLimQrGRWtLiq1nLwOXQ4972d5egp0XeDj4lw2wZTW-2BbRmEwFxbjUG-2FDXIxJ6dZG9qkqYUlg0kpdnzNT4jQ89IHLSa23ZVaufW22DBPgy8huin7AIg6WJ7nZ2CLO4imL2uH6X-2FR-2BCrrfbTa247ZlQIMpG3SXnis-2Fye5kw87MIndm8bc6hYkuq8q0VPR9dA8xgFHiSqikq5LjaMAHYfaF4i-2BNi0MAQzdc9HVgEVUWR7Bks7E3HjZaiIkIhZiKx5QyFNNI5wiBCQT4OgYFrsqPy1YKOQzmM-3D2YdD_cWTNjzYEzyfkH-2FUFgykTx-2BZs-2FcfPAVqZzb5CnjwdCzk8jzi1Cg43IsH6llwpf-2BoQ3AWlKzKj4j-2BCPfcsQcVLYZzqBBPUB3VemJu9NMRCLkF5My-2F9K9NjvbFU2KF6-2FNqBuEHqwVQYShiMkzpPlPlaKV4vUzA9Ur9JaqIIQku2mk7cVC4pwmru19Ryt-2FiQ1F06aJZ0S58b6beTvfGAh0enzQ-3D-3D,2023-02-27T20:35:36+00:00,Other,u5374526.ct.sendgrid.net,False
https://serv.lkamrosu028340.workers.dev/,2023-05-03T04:48:11+00:00,Yahoo,serv.lkamrosu028340.workers.dev,False
https://desd4w.web.app/,2023-04-29T03:34:23+00:00,Other,desd4w.web.app,False
https://www.ilfl.co.in/wp-content/upgrade/,2023-02-13T10:29:52+00:00,Other,ilfl.co.in,False
https://fb-restriction-case-d09e1.web.app/,2023-05-06T03:50:37+00:00,Other,fb-restriction-case-d09e1.web.app,False
https://www.ae0n-bamk.co-jp.tbtmkko.com/beon/client/index_pc.php,2023-03-18T22:15:41+00:00,Other,ae0n-bamk.co-jp.tbtmkko.com,False
https://allegrooloksax.cadodcyalinara.cf/?tranzakt39906,2022-12-07T15:13:02+00:00,Other,allegrooloksax.cadodcyalinara.cf,False
https://1npost.8434232.xyz/pzjjq1j6,2023-03-31T15:35:02+00:00,Other,1npost.8434232.xyz,False
https://form.typeform.com/to/kH21yM4J,2023-01-17T14:00:38+00:00,Other,form.typeform.com,False
https://facebook-business-appeal-5e419.firebaseapp.com/,2023-05-06T03:50:53+00:00,Other,facebook-business-appeal-5e419.firebaseapp.com,False
https://misjrg-sav.firebaseapp.com/,2023-04-10T18:55:50+00:00,Other,misjrg-sav.firebaseapp.com,False
https://s3.amazonaws.com/appforest_uf/f1678299194216x499163514197723970/saved.html?sscid=31k7_fbdez&utm_source=shareasale&utm_medium=affiliate,2023-03-12T03:58:08+00:00,Other,s3.amazonaws.com,False
https://hungry-cori.62-210-144-247.plesk.page/,2023-01-31T03:36:16+00:00,Other,hungry-cori.62-210-144-247.plesk.page,False
https://validardatosen.cuentabisa.repl.co/,2023-03-10T16:30:56+00:00,Other,validardatosen.cuentabisa.repl.co,False
https://bitwardenlogin.com:443/,2023-01-24T18:21:13+00:00,Other,bitwardenlogin.com:443,False
https://docs.google.com/presentation/d/e/2PACX-1vTRcZaY3ggwGwOi1ivjmlXREkSpPg5Wshm2LVD0whsepYDEIRK3vWfjpINMAIJMyBADE8YRZSi03VTb/pub?start=false,2022-08-12T13:07:55+00:00,Other,docs.google.com,False
https://lew.dawidowiczewelina.pl,2023-04-03T06:47:12+00:00,Allegro,lew.dawidowiczewelina.pl,False
https://onthejobservices.com.au/,2023-03-27T21:20:18+00:00,Other,onthejobservices.com.au,False
https://circleofcaorann.org/mbfbn/j/f/l/?&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiR3c74v8v8AhVslWIgWt1tYBeEyKEwiR3c74v8v8AhVslWIgWt1tYBeEyKEwiR3c74v8v8AhVslWIgWt1tYBeEy7R7026,2023-02-03T01:28:15+00:00,Other,circleofcaorann.org,False
https://hty1iiu.web.app/,2023-02-20T02:27:42+00:00,Other,hty1iiu.web.app,False
http://bitwardenlogin.com,2023-01-24T18:21:12+00:00,Other,bitwardenlogin.com,False
https://urtechmfg-dot-inlaid-micron-380216.uk.r.appspot.com,2023-03-23T03:06:33+00:00,Other,urtechmfg-dot-inlaid-micron-380216.uk.r.appspot.com,False
https://atualizacaocadastralbacen.imagectp.com/?pspid=ZmFiaWFsZmVyQGhvdG1haWwuY29t,2023-04-14T18:36:51+00:00,Other,atualizacaocadastralbacen.imagectp.com,False
https://data-recovery.start.page/,2023-04-10T21:07:14+00:00,Facebook,data-recovery.start.page,False
https://aave-loan.com/#/,2023-03-11T16:46:42+00:00,Other,aave-loan.com,False
https://ximtdffpzy.duckdns.org/,2023-04-30T00:53:08+00:00,Other,ximtdffpzy.duckdns.org,False
