Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,Label
topics.nytimes.com,0,0,1,7,0,0,0,0,0
rivals.yahoo.com,0,0,1,4,0,0,0,0,0
uk.linkedin.com,0,0,1,5,0,0,0,0,0
ca.linkedin.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
uk.linkedin.com,0,0,1,5,0,0,0,0,0
obituaries.news-record.com,0,0,1,3,0,0,0,1,0
homepages.sover.net,0,0,0,1,0,0,0,0,0
shop.lifeisamovie.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
sportsblogs.star-telegram.com,0,0,1,4,0,0,0,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
osulibrary.orst.edu,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
socialjustice.ccnmtl.columbia.edu,0,0,1,2,0,0,0,0,0
rivals.yahoo.com,0,0,1,4,0,0,0,0,0
penguins.nhl.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
articles.latimes.com,0,0,1,5,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
video.sharks.nhl.com,0,0,1,2,0,0,0,0,0
wild941.radio.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
online.wsj.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
services.bidmc.org,0,0,1,2,0,0,0,0,0
picasaweb.google.com,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
sports.espn.go.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
slapshot.blogs.nytimes.com,0,0,1,4,0,0,0,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
darkhoodfilms.com,0,0,0,0,0,0,0,0,0
insidetv.ew.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
canadian-college.com,0,0,0,0,0,0,0,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
itc.conversationsnetwork.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
barbara.bridgeblogging.com,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
web.53educationlending.com,0,0,0,1,0,0,0,0,0
therapists.psychologytoday.com,0,0,1,3,0,0,0,0,0
ca.ratemyteachers.com,0,0,1,2,0,0,0,0,0
ses.pasco.k12.fl.us,0,0,1,2,0,0,0,0,0
sports.nationalpost.com,0,0,1,4,0,0,1,0,0
preps.denverpost.com,0,0,1,1,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
uk.linkedin.com,0,0,0,4,0,0,0,0,0
wiki.name.com,0,0,0,2,0,0,0,0,0
in.answers.yahoo.com,0,0,1,2,0,0,0,0,0
articles.latimes.com,0,0,0,2,0,0,0,0,0
easymusicdownload.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
articles.latimes.com,0,0,1,5,0,0,0,0,0
ca.linkedin.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
genforum.genealogy.com,0,0,0,2,0,0,0,0,0
ca.ratemyteachers.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
au.linkedin.com,0,0,1,5,0,0,0,0,0
katespade.promo.eprize.com,0,0,0,1,0,0,0,0,0
trailers.apple.com,0,0,1,3,0,0,0,0,0
trailers.apple.com,0,0,0,2,0,0,0,0,0
uk.linkedin.com,0,0,0,2,0,0,0,0,0
lu.scio.us,0,0,1,4,0,0,0,0,0
ca.answers.yahoo.com,0,0,1,2,0,0,0,0,0
genforum.genealogy.com,0,0,0,2,0,0,0,0,0
mason.math.tntech.edu,0,0,1,3,0,0,0,0,0
en.wikiquote.org,0,0,0,2,0,0,0,0,0
articles.baltimoresun.com,0,0,0,2,0,0,0,0,0
en-gb.facebook.com,0,0,0,1,0,0,0,1,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
toledo.citysearch.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
rivals.yahoo.com,0,0,0,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
online.wsj.com,0,0,1,2,0,0,0,0,0
store.cstv.com,0,0,1,1,0,0,0,0,0
spiderbites.nytimes.com,0,0,1,3,0,0,0,0,0
portal.acm.org,0,0,0,1,0,0,0,0,0
psychology.chass.ncsu.edu,0,0,1,3,0,0,0,0,0
predators.nhl.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
varsity.kansascity.com,0,0,0,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
start.cortera.com,0,0,1,4,0,0,1,0,0
ca.local.yahoo.com,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
us.codejunkies.com,0,0,0,0,0,0,0,0,0
mciindia.org,0,0,0,0,0,0,0,0,0
messages.finance.yahoo.com,0,0,1,3,0,0,0,0,0
thepiratebay.org,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
video.ca.msn.com,0,0,1,4,0,0,0,0,0
search.jacksonsun.com,0,0,1,1,0,0,0,0,0
boards.ancestry.com,0,0,1,3,0,0,0,0,0
magonia.haaan.com,0,0,0,2,0,0,0,0,0
shop.ticketluck.com,0,0,0,1,0,0,0,0,0
washington.hometownlocator.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
qc.allpages.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
publications.newberry.org,0,0,1,3,0,0,0,0,0
goldderby.latimes.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
articles.sfgate.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
articles.latimes.com,0,0,1,5,0,0,0,0,0
dexknows.whitepages.com,0,0,0,0,0,0,0,0,0
portal.progressiverocks.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
projects.washingtonpost.com,0,0,1,3,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
torrentz.eu,0,0,1,1,0,0,0,0,0
en.wikipilipinas.org,0,0,1,1,0,0,0,0,0
scifitv.com.au,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
rochester.ynn.com,0,0,1,4,0,0,0,0,0
en.allexperts.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
rasa.com.sa,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
fan.tcm.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
trailers.apple.com,0,0,0,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
onlinebooks.library.upenn.edu,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
synthetica.eng.uci.edu,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
investing.businessweek.com,0,0,1,4,0,0,0,0,0
select.nytimes.com,0,0,1,2,0,0,0,0,0
articles.baltimoresun.com,0,0,1,3,0,0,0,0,0
pos.uniprix.net,0,0,0,0,0,0,0,0,0
cruises.aircanadavacations.com,0,0,0,0,0,0,0,0,0
en.montrealalouettes.com,0,0,0,2,0,0,0,0,0
portal.progressiverocks.com,0,0,1,3,0,0,0,0,0
articles.sfgate.com,0,0,1,3,0,0,0,0,0
stlouis.sbnation.com,0,0,1,6,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
collegebasketball.rivals.com,0,0,1,1,0,0,0,0,0
articles.sfgate.com,0,0,1,3,0,0,0,0,0
host.madison.com,0,0,1,5,0,0,0,0,0
ca.sports.yahoo.com,0,0,1,5,0,0,0,0,0
montreal.arounder.com,0,0,1,3,0,0,0,0,0
rivals.yahoo.com,0,0,1,4,0,0,0,0,0
uk.linkedin.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
britishmilitariaforums.yuku.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
penguins.nhl.com,0,0,0,2,0,0,0,0,0
forums.roku.com,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
select.nytimes.com,0,0,1,2,0,0,0,0,0
reviews.ebay.com,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
ask.yahoo.com,0,0,0,1,0,0,0,0,0
onlinebooks.library.upenn.edu,0,0,1,3,0,0,0,0,0
losangeles.cbslocal.com,0,0,1,4,0,0,0,0,0
redwings.nhl.com,0,0,0,2,0,0,0,0,0
rstl.royalsocietypublishing.org,0,0,0,0,0,0,0,0,0
uk.linkedin.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
uk.linkedin.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
start.cortera.com,0,0,1,4,0,0,1,0,0
jbm.smyrna.k12.de.us,0,0,0,0,0,0,0,0,0
listings.realbird.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
uk.linkedin.com,0,0,0,4,0,0,0,0,0
wiki.radioreference.com,0,0,1,2,0,0,0,0,0
radio.securenetsystems.net,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
forums.iboats.com,0,0,0,1,0,0,0,0,0
scores.espn.go.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
us.blu-raydisc.com,0,0,0,0,0,0,0,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
ph.answers.yahoo.com,0,0,1,2,0,0,0,0,0
qc.allpages.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
articles.sfgate.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
commons.wikimedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
qc.allpages.com,0,0,1,3,0,0,0,0,0
clarksoncontacts.com,0,0,0,0,0,0,0,0,0
markets.financialcontent.com,0,0,1,5,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
articles.chicagotribune.com,0,0,1,3,0,0,0,0,0
moviemos.com,0,0,0,4,0,0,0,0,0
blogs.sfweekly.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
forum.skyscraperpage.com,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.epochtimes.com,0,0,0,3,0,0,0,0,0
forecaster.thehockeynews.com,0,0,1,3,0,0,0,0,0
tv.tipidtrip.com,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikiquote.org,0,0,0,2,0,0,0,0,0
callofduty.neoseeker.com,0,0,0,2,0,0,0,0,0
au.linkedin.com,0,0,1,5,0,0,0,0,0
lawyers.legalhelpmate.com,0,0,1,1,0,0,0,0,0
articles.orlandosentinel.com,0,0,1,3,0,0,0,0,0
whitepapers.technologyevaluation.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
photos.lucywho.com,0,0,1,1,0,0,0,0,0
mlb.mlb.com,0,0,1,2,0,0,0,0,0
uk.reuters.com,0,0,1,5,0,0,0,0,0
articles.sfgate.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
web.me.com,0,0,0,3,0,0,0,0,0
be.linkedin.com,0,0,1,5,0,0,0,0,0
forums.autosport.com,0,0,1,1,0,0,1,0,0
simple.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
uk.eurosport.yahoo.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
myworld.ebay.com,0,0,0,1,0,0,0,0,0
voices.cla.umn.edu,0,0,1,3,0,0,0,0,0
wire.arts.ubc.ca,0,0,1,2,0,0,0,0,0
gcc.gnu.org,0,0,0,2,0,0,0,0,0
rivals.yahoo.com,0,0,1,4,0,0,0,0,0
realestate.canada.oodle.com,0,0,1,1,0,0,0,0,0
it.linkedin.com,0,0,0,2,0,0,0,0,0
ucjeps.berkeley.edu,0,0,0,2,0,0,0,0,0
sports.espn.go.com,0,0,1,4,0,0,0,0,0
radar.oreilly.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
wild.nhl.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
uk.linkedin.com,0,0,0,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
ourhistory.canadiens.com,0,0,1,2,0,0,0,0,0
tennessee.stateuniversity.com,0,0,0,0,0,0,0,0,0
articles.baltimoresun.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
videocafe.crooksandliars.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
commons.wikimedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
press.weather.com,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
uk.linkedin.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
eg.linkedin.com,0,0,0,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
responsibility-project.libertymutual.com,0,0,1,2,0,0,0,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
onlinebooks.library.upenn.edu,0,0,1,3,1,0,0,0,0
uklibdems.eu,0,0,0,0,0,0,0,0,0
science.kqed.org,0,0,1,5,0,0,0,0,0
pressreleases.kcstar.com,0,0,0,0,0,0,0,0,0
uk.linkedin.com,0,0,0,5,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
sportsblogs.star-telegram.com,0,0,1,4,0,0,0,1,0
columbus.apartments.com,0,0,0,0,0,0,0,0,0
popwatch.ew.com,0,0,1,4,0,0,0,0,0
autobus.cyclingnews.com,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
photos.lucywho.com,0,0,1,1,0,0,0,0,0
rivals.yahoo.com,0,0,1,4,0,0,0,0,0
wiki.name.com,0,0,0,2,0,0,0,0,0
blogs.montrealgazette.com,0,0,1,4,0,0,0,0,0
sports.espn.go.com,0,0,1,5,0,0,0,0,0
vanderbilt.rivals.com,0,0,1,1,0,0,0,0,0
content.usatoday.com,0,0,1,3,0,0,0,0,0
view.aimini.com,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
travela.priceline.com,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
topics.nytimes.com,0,0,1,7,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
harttweb.hartford.edu,0,0,1,3,0,0,0,0,0
spiderbites.nytimes.com,0,0,1,2,0,0,0,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
sports.espn.go.com,0,0,1,3,0,0,0,0,0
investing.businessweek.com,0,0,1,4,0,0,0,0,0
military-bands.co.uk,0,0,0,1,0,0,0,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
travel.nytimes.com,0,0,1,9,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
coloradostate.rivals.com,0,0,1,1,0,0,0,0,0
rivals.yahoo.com,0,0,1,5,0,0,0,0,0
rivals.yahoo.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
printandmail.byu.edu,0,0,0,0,0,0,0,0,0
start.cortera.com,0,0,1,4,0,0,1,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
boards.ancestry.com,0,0,1,1,0,0,0,0,0
usa.autodesk.com,0,0,1,4,0,0,0,0,0
startelegramsports.typepad.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
minnesota.sbnation.com,0,0,1,6,0,0,0,0,0
uk.linkedin.com,0,0,1,5,0,0,0,0,0
uk.linkedin.com,0,0,1,5,0,0,0,0,0
ca.linkedin.com,0,0,0,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
health.usnews.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
simple.wikipedia.org,0,0,0,2,0,0,0,0,0
uk.linkedin.com,0,0,1,5,0,0,0,0,0
latimesblogs.latimes.com,0,0,1,4,0,0,0,0,0
uk.linkedin.com,0,0,0,2,0,0,0,0,0
articles.baltimoresun.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
upcoming.yahoo.com,0,0,1,6,0,0,0,0,0
ca.local.yahoo.com,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
social.msdn.microsoft.com,0,0,1,5,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
commons.wikimedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
pediatrics.aappublications.org,0,0,1,4,0,0,0,0,0
new.ca.music.yahoo.com,0,0,1,3,0,0,0,0,0
library.thinkquest.org,0,0,1,3,0,0,0,0,0
shop.ticketluck.com,0,0,1,1,0,0,0,0,0
ebookstore.sony.com,0,0,1,5,0,0,0,0,0
lowellchamber.mhsoftware.com,0,0,0,0,0,0,0,0,0
actualites.communauto.com,0,0,1,5,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
johnmuir.lodiusd.net,0,0,0,0,0,0,0,0,0
shop.halloweenadventure.com,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
greatfalls.aroundmontana.com,0,0,1,5,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
profile.live.com,0,0,0,1,0,0,0,0,0
rangersblog.dallasnews.com,0,0,1,4,0,0,0,0,0
articles.chicagotribune.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
us.7digital.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
southcarolina.statelawyers.com,0,0,0,0,0,0,0,0,0
video.ca.msn.com,0,0,1,4,0,0,0,0,0
ca.linkedin.com,0,0,0,5,0,0,0,0,0
scorecard.goodguide.com,0,0,1,2,0,0,0,0,0
supportapj.dell.com,0,0,1,3,0,0,0,0,0
web.ku.edu,0,0,0,3,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
michigan.hometownlocator.com,0,0,1,3,0,0,0,0,0
sports.espn.go.com,0,0,1,3,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
patches.punchsoftware.com,0,0,0,0,0,0,0,0,0
simple.wikipedia.org,0,0,0,2,0,0,0,0,0
sg.linkedin.com,0,0,1,5,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
collegebasketball.rivals.com,0,0,1,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
robert-flynn.last-memories.com,0,0,0,0,0,0,0,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
sports.espn.go.com,0,0,1,3,0,0,0,0,0
shared.web.emory.edu,0,0,1,6,0,0,0,0,0
wh40k.lexicanum.com,0,0,1,2,0,0,0,0,0
commons.wikimedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
projects.latimes.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
stpauls-lakeview.org,0,0,0,0,0,0,0,1,0
theater.nytimes.com,0,0,1,6,0,0,0,0,0
articles.sfgate.com,0,0,1,3,0,0,0,0,0
genforum.genealogy.com,0,0,0,2,0,0,0,0,0
toys.pricegrabber.com,0,0,1,3,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
weblogs.baltimoresun.com,0,0,1,6,0,0,0,0,0
qc.allpages.com,0,0,1,5,0,0,0,0,0
social.consimworld.com,0,0,1,3,0,0,0,0,0
scores.espn.go.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
articles.latimes.com,0,0,1,3,0,0,0,0,0
forums.dpreview.com,0,0,1,2,0,0,0,0,0
themecraft.net,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
select.nytimes.com,0,0,1,2,0,0,0,0,0
goliath.ecnext.com,0,0,1,2,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
ae.linkedin.com,0,0,0,2,0,0,0,0,0
city.milwaukee.gov,0,0,0,1,0,0,0,0,0
haircutmenlosangeles.com,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikinews.org,0,0,1,2,0,0,0,0,0
performanceguides.carnegiehall.org,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
telemedicine.orbis.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
sports.espn.go.com,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
investing.businessweek.com,0,0,1,5,0,0,0,0,0
philadelphia.cbslocal.com,0,0,1,4,0,0,0,0,0
web.utk.edu,0,0,1,4,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
uk.weather.yahoo.com,0,0,0,1,0,0,0,0,0
ca.linkedin.com,0,0,1,5,0,0,0,0,0
en-gb.facebook.com,0,0,0,1,0,0,0,1,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
genforum.genealogy.com,0,0,0,1,0,0,0,0,0
photos.natsweet.com,0,0,0,0,0,0,1,0,0
rivals.yahoo.com,0,0,1,3,0,0,0,0,0
uk.linkedin.com,0,0,0,2,0,0,0,0,0
query.nytimes.com,0,0,1,2,0,0,0,0,0
blog.therealtechn9ne.com,0,0,1,4,0,0,0,0,0
newscenter.verizon.com,0,0,1,4,0,0,0,0,0
police.ci.glendale.ca.us,0,0,0,0,0,0,0,0,0
news.nationalpost.com,0,0,1,4,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wordpress.com,0,0,0,2,0,0,0,0,0
pc.ign.com,0,0,0,3,0,0,0,0,0
christinariccisexvideo660.typepad.com,0,0,0,0,0,0,0,0,0
stars.nhl.com,0,0,0,2,0,0,0,0,0
ville.montreal.qc.ca,0,0,1,2,0,0,0,0,0
travela.priceline.com,0,0,1,1,0,0,0,0,0
topics.nytimes.com,0,0,1,6,0,0,0,0,0
biz.yahoo.com,0,0,0,3,0,0,0,0,0
au.linkedin.com,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
photos.tmz.com,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
hawaiiartistnetwork.com,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0
newsinfo.inquirer.net,0,0,1,5,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0
